1,"http://www.dca.org.uk/","Dundee Contemporary Arts",1,1,12983632860201024,0,0
2,"http://www.dca.org.uk/visit/index.html","Dundee Contemporary Arts",1,0,12983632872793156,0,0
3,"http://www.barclays.co.uk/","Barclays Personal Banking | ISAs | Barclays latest ISA rates - Barclays",1,1,12983632956996772,0,0
4,"http://www.barclays.co.uk/PersonalBanking/P1242557947640","Barclays Personal Banking | ISAs | Barclays latest ISA rates - Barclays",1,0,12983632956996772,0,0
5,"http://www.barclays.co.uk/PremierBanking/P1242557952563","Premier Banking from Barclays - Barclays",1,0,12983632984658820,0,0
6,"http://www.barclays.co.uk/PremierBanking/PremierCurrentAccount/P1242558033155","Premier Current Account - Barclays",1,0,12983632988453820,0,0
7,"http://www.dundeewaterfront.com/","Dundee Waterfront",1,1,12983633077331484,0,0
8,"http://www.dundeewaterfront.com/Inward+Investment/","Inward Investment - Dundee Waterfront",2,0,12983633280989492,0,0
9,"http://www.dundeewaterfront.com/Vision+Statement/","Vision Statement - Dundee Waterfront",1,0,12983633184746562,0,0
10,"http://www.dundeewaterfront.com/Master+Plan/","Master Plan - Dundee Waterfront",1,0,12983633191827562,0,0
11,"http://www.dundeewaterfront.com/Home/","Dundee Waterfront",1,0,12983633212274084,0,0
12,"http://www.dundeewaterfront.com/Central+Waterfront+Plot+Map/","Central Waterfront Plot Map - Dundee Waterfront",2,0,12983633310027788,0,0
13,"http://www.dundeewaterfront.com/zones/735/Central+Waterfront/","Zones - Dundee Waterfront",1,0,12983633336980750,0,0
14,"http://www.virginmedia.com/","Virgin Media - Cable broadband, TV & phone plus mobile broadband & phone",1,1,12983633407168272,0,0
15,"http://shop.virginmedia.com/broadband.html","High speed fibre optic broadband | The UK's fastest as proven by Ofcom - Virgin Media",1,0,12983633445135204,0,0
16,"http://store.virginmedia.com/broadband.html","High speed fibre optic broadband | The UK's fastest as proven by Ofcom - Virgin Media",1,0,12983633445135204,0,0
17,"http://store.virginmedia.com/broadband/speeds-explained/index.html","Broadband speeds explained | High speed fibre optic broadband from Virgin Media",1,0,12983633465356382,0,0
18,"http://store.virginmedia.com/broadband/compare-broadband/index.html","Compare broadband packages | High speed fibre optic broadband from Virgin Media",1,0,12983633475053382,0,0
19,"http://www.nhstayside.scot.nhs.uk/","Welcome to NHS Tayside",1,1,12983633631334116,0,0
20,"http://www.nhstayside.scot.nhs.uk/patients/hospital/hospitalsindex.shtml","",1,0,12983633662996532,1,0
21,"http://www.nhstayside.scot.nhs.uk/patients/hospital/ninewells.shtml","",1,0,12983633684782264,1,0
22,"http://www.tesco.com/","Tesco.com - online shopping; bringing the supermarket to you.",1,1,12983633764216328,0,0
23,"http://www.tesco.com/clubcard/clubcard/","Clubcard - Tesco.com",1,0,12983633772564718,0,0
24,"http://www.tesco.com/clubcard/clubcard/spend.asp","Spend Vouchers - Clubcard - Tesco.com",1,0,12983633791709718,0,0
25,"http://www.tesco.com/clubcard/deals/","Spend Vouchers – Get Rewards, with Tesco Clubcard - Tesco.com",1,0,12983633800491718,0,0
26,"http://www.tesco.com/clubcard/deals/browse.aspx?N=4294967294","Spend Vouchers on Days Out - Tesco.com",1,0,12983633813511718,0,0
27,"http://www.mcmanus.co.uk/","the mcmanus | Dundee's Art Gallery & Museum",1,1,12983633882635468,0,0
28,"http://www.mcmanus.co.uk/content/exhibitions/curr-exhibitions","the mcmanus | Dundee's Art Gallery & Museum",1,0,12983633933239352,0,0
29,"http://www.mcmanus.co.uk/content/galleries-displays/galleries","The Galleries | the mcmanus",1,0,12983633948101352,0,0
30,"http://www.mcmanus.co.uk/content/galleries-displays/dundee-and-world","Dundee and the World | the mcmanus",1,0,12983633952779836,0,0
31,"http://www.direct.gov.uk/","Website of the UK government : Directgov",1,1,12983634004204116,0,0
32,"http://www.direct.gov.uk/en/index.htm","Website of the UK government : Directgov",1,0,12983634004204116,0,0
33,"http://www.direct.gov.uk/en/Environmentandgreenerliving/Wasteandrecycling/index.htm","Recycling and reducing waste : Directgov - Environment and greener living",1,0,12983634035338914,0,0
34,"http://www.direct.gov.uk/en/HomeAndCommunity/WhereYouLive/Streetcleaninglitterandillegaldumping/DG_10026161","Bins and waste collection : Directgov - Home and community",1,0,12983634055561540,0,0
35,"http://www.imdb.com/","The Internet Movie Database (IMDb)",1,1,12983634211565742,0,0
36,"http://www.imdb.com/movies-in-theaters/","New Movies In Theaters - IMDb",1,0,12983634238474140,0,0
37,"http://www.imdb.com/lists","IMDb: Newest Lists",1,0,12983634266256140,0,0
38,"http://www.imdb.com/chart/","IMDb Charts",1,0,12983634302761898,0,0
39,"http://www.imdb.com/chart/top","IMDb Top 250",1,0,12983634319612398,0,0
40,"http://www.dundeecity.gov.uk/","Home Page - Dundee City Council, Scotland",1,1,12983634453342382,0,0
41,"http://www.dundeecity.gov.uk/navigation.php?id=77","Leisure - Dundee City Council - Navigation",1,0,12983634524087796,0,0
42,"http://www.dundeecity.gov.uk/navigation.php?id=77&selected=109","Leisure - Dundee City Council - Navigation",1,0,12983634529253796,0,0
43,"http://www.dundeecity.gov.uk/environment/baxterpark/","Baxter Park and Pavilion - Dundee City Council",1,0,12983634531737796,0,0
44,"http://www.dundeecity.gov.uk/environment/davidbaxter","David Baxter - Dundee City Council",1,0,12983634545908116,0,0
45,"http://www.dundeecity.gov.uk/environment/davidbaxter/","David Baxter - Dundee City Council",1,0,12983634545908116,0,0
46,"http://www.edinburghzoo.org.uk/","Welcome to Edinburgh Zoo",1,1,12983634609947532,0,0
47,"http://www.edinburghzoo.org.uk/animals/","Meet Our Animals",2,0,12983634670997444,0,0
48,"http://www.edinburghzoo.org.uk/animals/habitats/","Habitats Index",1,0,12983634644389444,0,0
49,"http://www.edinburghzoo.org.uk/conservation_research/","Conservation",1,0,12983634657091444,0,0
50,"http://www.edinburghzoo.org.uk/education/","Learn at the Zoo",1,0,12983634665185444,0,0
51,"http://www.edinburghzoo.org.uk/animals/continents/","Continents Index",1,0,12983634681756444,0,0
52,"http://www.edinburghzoo.org.uk/animals/continents/north-america.html","North America",1,0,12983634683885444,0,0
53,"http://www.wikipedia.org/","Wikipedia",1,1,12983634748780632,0,0
54,"http://en.wikipedia.org/","Wikipedia, the free encyclopedia",1,0,12983634751849632,0,0
55,"http://en.wikipedia.org/wiki/Main_Page","Wikipedia, the free encyclopedia",3,0,12983634778694124,0,0
56,"http://en.wikipedia.org/wiki/Wikipedia:Featured_articles","Wikipedia:Featured articles - Wikipedia, the free encyclopedia",2,0,12983634774802452,0,0
57,"http://en.wikipedia.org/wiki/Wikipedia:Today%27s_featured_article/June_2012","Wikipedia:Today's featured article/June 2012 - Wikipedia, the free encyclopedia",1,0,12983634780057124,0,0
58,"http://en.wikipedia.org/wiki/Wikipedia:Today%27s_featured_article/2007","Wikipedia:Today's featured article/2007 - Wikipedia, the free encyclopedia",1,0,12983634787389640,0,0
59,"http://en.wikipedia.org/wiki/Wikipedia:Today%27s_featured_article/February_7,_2007","Wikipedia:Today's featured article/February 7, 2007 - Wikipedia, the free encyclopedia",1,0,12983634790638640,0,0
60,"http://www.amazon.co.uk/","Amazon.co.uk: Low Prices in Electronics, Books, Sports Equipment & more",1,1,12983634846651172,0,0
61,"http://www.amazon.co.uk/Garden-Outdoors-Home/b/ref=sa_menu_lg5/278-1735061-8073225?_encoding=UTF8&node=11052671","Amazon.co.uk Garden & Outdoors: Lawn mowers, hedge trimmers, pressure washers, garden tools, garden furniture and more",1,0,12983634855421250,0,0
62,"http://www.amazon.co.uk/Garden-Tools-Equipment-Outdoors-Home/b/ref=amb_link_163380747_25?ie=UTF8&node=11714761&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=left-1&pf_rd_r=1382C7D2HQQH9KZFJPHR&pf_rd_t=101&pf_rd_p=292581907&pf_rd_i=11052671","Amazon.co.uk: Garden Tools & Equipment: Lawn Mowers & Accessories, Hoses & Reels, Chain Saws, Saws, Trowels",1,0,12983634877142468,0,0
63,"http://www.parliament.uk/","www.parliament.uk Home page - UK Parliament",1,1,12983634933393078,0,0
64,"http://www.parliament.uk/mps-lords-and-offices/","MPs, Lords and offices - UK Parliament",1,0,12983634946932078,0,0
65,"http://www.parliament.uk/mps-lords-and-offices/mps/","Lists of MPs - UK Parliament",1,0,12983634949769078,0,0
66,"http://www.parliament.uk/mps-lords-and-offices/mps/#C","Lists of MPs - UK Parliament",1,0,12983634962650078,0,0
67,"http://www.parliament.uk/biographies/commons/jim-mcgovern/38863","Jim McGovern",1,0,12983634972418078,0,0
68,"http://www.bt.com/","BT: broadband, TV, phone, home & business",1,1,12983635023954976,0,0
69,"http://www.productsandservices.bt.com/consumerProducts/displayPnSHub.do?common_selectedPrimaryNavIndex=2","Great value broadband, phone, digital TV and mobile products from BT",2,0,12983635065906578,0,0
70,"http://www.productsandservices.bt.com/consumerProducts/displayTopic.do?topicId=25633","BT Broadband Telephone packages & great deals on broadband & phone",2,0,12983635070140024,0,0
71,"http://www.dh.gov.uk/","Department of Health | Public health, adult social care, and the NHS",1,1,12983635126357764,0,0
72,"http://www.dh.gov.uk/en/index.htm","Department of Health | Public health, adult social care, and the NHS",1,0,12983635126357764,0,0
73,"http://www.dh.gov.uk/health/about-us/people/","People | Department of Health",1,0,12983635164397116,0,0
74,"http://www.dh.gov.uk/health/category/ministers/andrew-lansley/","Andrew Lansley | Department of Health",1,0,12983635169117116,0,0
75,"http://www.hmrc.gov.uk/","HM Revenue & Customs: Home Page",1,1,12983635221213828,0,0
76,"http://www.hmrc.gov.uk/incometax/index.htm","HM Revenue & Customs: Income Tax",1,0,12983635244569500,0,0
77,"http://www.hmrc.gov.uk/incometax/allowance-relief.htm","HM Revenue & Customs: Income Tax allowances and reliefs",1,0,12983635250934500,0,0
78,"http://www.hmrc.gov.uk/incometax/personal-allow.htm","HM Revenue & Customs: Personal Allowance",1,0,12983635263701500,0,0
79,"http://www.bankofengland.co.uk/","Bank of England",1,1,12983635441153976,0,0
80,"http://www.bankofengland.co.uk/Pages/home.aspx","Bank of England",1,0,12983635441153976,0,0
81,"http://www.bankofengland.co.uk/banknotes/Pages/newfifty/default.aspx","Bank of England | Banknotes | Introduction of the new-style £50 note – 2 November 2011",1,0,12983635460796368,0,0
82,"http://www.bankofengland.co.uk/banknotes/Pages/current/security_50.aspx","Bank of England | Banknotes | Current Banknotes | Current Banknotes",1,0,12983635471514368,0,0
83,"http://www.natwest.com/","NatWest Personal Banking",1,1,12983635510477726,0,0
84,"http://www.natwest.com/personal.ashx","NatWest Personal Banking",1,0,12983635510477726,0,0
85,"http://www.natwest.com/personal/travel-international.ashx","NatWest Travel & international",1,0,12983635523289414,0,0
86,"http://www.natwest.com/personal/travel-international/g1/travel-insurance.ashx","NatWest Travel insurance",1,0,12983635529111414,0,0
87,"http://www.natwest.com/personal/travel-international/g1/travel-insurance.ashx#tab-section2","NatWest Travel insurance",1,0,12983635548798914,0,0
88,"http://www.netdoctor.co.uk/","NetDoctor.co.uk - The UK's leading independent health website",1,1,12983635595042804,0,0
89,"http://www.netdoctor.co.uk/diet-and-nutrition/health-centre/index.shtml","Diet and nutrition",1,0,12983635632183960,0,0
90,"http://www.netdoctor.co.uk/all-diseases-and-conditions.shtml","All conditions and treatments",1,0,12983635719172272,0,0
91,"http://www.netdoctor.co.uk/diseases/index.shtml","Diseases and conditions",1,0,12983635742735272,0,0
92,"http://www.netdoctor.co.uk/diseases/g.shtml","Diseases and conditions beginning with G",1,0,12983635748643272,0,0
93,"http://www.netdoctor.co.uk/diseases/facts/glutenallergy.htm","Coeliac disease (coeliac sprue or gluten allergy)",1,0,12983635755751272,0,0
94,"http://www.camperdownwildlifecentre.com/","Welcome To Camperdown Wildlife Centre | Camperdown Wildlife Centre",1,1,12983635915373540,0,0
95,"http://www.camperdownwildlifecentre.com/conservation-research","Conservation & Research | Camperdown Wildlife Centre",1,0,12983635969164164,0,0
96,"http://www.camperdownwildlifecentre.com/our-animals","Species View | Camperdown Wildlife Centre",1,0,12983635980317164,0,0
97,"http://www.camperdownwildlifecentre.com/our-animals?page=1","Species View | Camperdown Wildlife Centre",1,0,12983635985586164,0,0
98,"http://www.camperdownwildlifecentre.com/our-animals?page=2","Species View | Camperdown Wildlife Centre",1,0,12983635993488164,0,0
99,"http://www.camperdownwildlifecentre.com/our-animals/snowy-owl","snowy owl | Camperdown Wildlife Centre",1,0,12983636000483164,0,0
100,"http://www.bbc.co.uk/","BBC - Homepage",1,1,12983636051482696,0,0
101,"http://www.bbc.co.uk/2012/","London 2012 Olympics from the BBC: Latest news, sports and programmes - Home",1,0,12983636059107696,0,0
102,"http://www.bbc.co.uk/sport/olympics/2012/world-olympic-dreams","BBC Sport - London 2012 Olympics - World Olympic Dreams",1,0,12983636292204108,0,0
103,"http://www.bbc.co.uk/sport/olympics/2012/schedule-results","BBC Sport - London 2012 Olympics - Full Schedule : Grid View",1,0,12983636301960968,0,0
104,"http://www.bbc.co.uk/sport/olympics/2012/sports/fencing","BBC Sport - London 2012 Olympics - Fencing",2,0,12983636383944860,0,0
105,"http://www.bbc.co.uk/sport/0/fencing/18295679","BBC Sport - London 2012: Seven confirmed to represent Team GB in fencing",1,0,12983636328545968,0,0
106,"http://www.bbc.co.uk/sport/0/olympics/18273453","BBC Sport - London 2012: Fencers' Olympic selection appeals rejected",1,0,12983636386424406,0,0
107,"http://www.nhs24.com/","NHS 24 - Health Information and Self Care Advice for Scotland - Health Information and Self Care Advice for Scotland",1,1,12983636458171180,0,0
108,"http://www.nhs24.com/FluZone","NHS 24 Flu Zone - Health Information and Self Care Advice for Scotland",1,0,12983636485913124,0,0
109,"http://www.nhs24.com/FluZone/How-do-I-know-if-I-need-or-am-eligible-for-a-seasonal-flu-jab","Flu - Frequently asked questions - Health Information and Self Care Advice for Scotland",1,0,12983636494063124,0,0
110,"http://www.scotland.gov.uk/","Scottish Government, devolved Government Scotland, devolution, Scottish Executive, Scottish Office",1,1,12983636532909188,0,0
111,"http://home.scotland.gov.uk/","Scottish Government, devolved Government Scotland, devolution, Scottish Executive, Scottish Office",2,0,12983636637608960,0,0
112,"http://home.scotland.gov.uk/home","Scottish Government, devolved Government Scotland, devolution, Scottish Executive, Scottish Office",2,0,12983636637608960,0,0
113,"http://www.scotland.gov.uk/Topics","Scottish Government - subjects by topic",1,0,12983636593390772,0,0
114,"http://www.scotland.gov.uk/About","The Scottish Government",4,0,12983636703587546,0,0
115,"http://www.scotland.gov.uk/About/background","Background to the Scottish Government",1,0,12983636626837960,0,0
116,"http://www.scotland.gov.uk/Home","Scottish Government, devolved Government Scotland, devolution, Scottish Executive, Scottish Office",1,0,12983636637608960,0,0
117,"http://www.scotland.gov.uk/Topics/a-national-conversation/constitutional-timeline","Scotland's Constitutional Timeline",1,0,12983636690897726,0,0
118,"http://www.scotland.gov.uk/About/scotlandsnapshot","Fact File on Scotland",1,0,12983636700444204,0,0
119,"http://www.scotland.gov.uk/About/18060/11550/","History of devolution",1,0,12983636706153546,0,0
120,"http://www.nhs.uk/","NHS Choices - Your health, your choices",1,1,12983636790274772,0,0
121,"http://www.nhs.uk/Pages/HomePage.aspx","NHS Choices - Your health, your choices",1,0,12983636790274772,0,0
122,"http://www.nhs.uk/Conditions/Pages/hub.aspx","Health A-Z - Conditions and treatments",1,0,12983636835303376,0,0
123,"http://www.nhs.uk/Conditions/Pages/bodymap.aspx?LevelOne=Chest&Gender=Female&#selectarea","Health A-Z - Conditions and treatments of the chest - female",1,0,12983636850736376,0,0
124,"http://www.nhs.uk/Conditions/Pages/bodymap.aspx?LevelOne=Chest&LevelTwo=Upper%20back&Gender=Female&#selectspecialised","Health A-Z - Conditions and treatments of the upper back - female",1,0,12983636855640376,0,0
125,"http://www.nhs.uk/conditions/Back-pain","Back pain - NHS Choices",1,0,12983636861868100,0,0
126,"http://www.nhs.uk/conditions/Back-pain/Pages/Introduction.aspx","Back pain - NHS Choices",1,0,12983636861868100,0,0
127,"http://www.nhs.uk/Conditions/Back-pain/Pages/Treatment.aspx","Back Pain - Treatment - NHS Choices",1,0,12983636908527524,0,0
128,"http://www.sky.com/","Sky.com - your home for the latest news, sport and entertainment",1,1,12983637004354436,0,0
129,"http://www.sky.com/products/","Sky Products - Discover a world of entertainment with Sky",1,0,12983637018286554,0,0
130,"http://www.sky.com/products/tv-packs/entertainment/","Sky Entertainment - Sky Entertainment Packs | Sky Products",1,0,12983637028499554,0,0
131,"http://www.hsbc.co.uk/","Personal banking: Bank Accounts, Mortgages, Online | HSBC Bank UK",1,1,12983637077041710,0,0
132,"http://www.hsbc.co.uk/1/2/","Personal banking: Bank Accounts, Mortgages, Online | HSBC Bank UK",1,0,12983637077041710,0,0
133,"http://www.hsbc.co.uk/1/2/travel-money","Travel Money: online travel money exchange | HSBC UK",1,0,12983637177789024,0,0
134,"http://www.hsbc.co.uk/1/2/travel-money/details","Travel Money Online: currency and travellers cheques | HSBC UK",1,0,12983637185260024,0,0
135,"http://www.hsbc.co.uk/1/2/travel-money/travel-checklist","Travel Checklist: tips before, during and after your travels | HSBC UK",1,0,12983637194103024,0,0
136,"http://www.lloydstsb.com/","http://www.lloydstsb.com/ failed to load",1,1,12983637280098710,0,0
137,"http://www.google.co.uk/search?aq=f&sugexp=chrome,mod=11&sourceid=chrome&ie=UTF-8&q=test","test - Google Search",1,0,12983637292957070,0,0
138,"http://www.google.co.uk/search?sugexp=chrome,mod=11&sourceid=chrome&ie=UTF-8&q=googler","googler - Google Search",1,0,12983637328605914,0,0
139,"http://www.google.co.uk/search?sugexp=chrome,mod=11&sourceid=chrome&ie=UTF-8&q=googler#hl=en&sa=X&ei=6wXST8ifHtD48QPV9dy1Aw&ved=0CAgQvwUoAQ&q=google&spell=1&bav=on.2,or.r_gc.r_pw.r_qf.,cf.osb&fp=f4d6def3eef04394&biw=1280&bih=923","google - Google Search",1,0,12983637331117914,0,0
140,"http://www.dundee.com/","dundee.com | Dundee, One City, Many Discoveries",1,1,12983637341163764,0,0
141,"http://www.dundee.com/visit-dundee.html","Visit Dundee | dundee.com",1,0,12983637369304882,0,0
142,"http://www.dundee.com/visit-dundee/places-interest.html","Places of interest | dundee.com",1,0,12983637378178882,0,0
143,"http://www.dundee.com/visit-dundeeplaces-interest/museums-exhibitions.html","Museums & exhibitions | dundee.com",1,0,12983637384019882,0,0
144,"http://www.metoffice.gov.uk/","Weather and climate change - Met Office",1,1,12983637414616640,0,0
145,"http://www.metoffice.gov.uk/guide/weather/severe-weather-advice","What to do in severe weather - Met Office",1,0,12983637483330468,0,0
